,product_id,title,product_description,rating,ratings_count,initial_price,currency,seller_name,category,total_amount
585,17356740,Mast & Harbour,Men Navy Blue Pure Cotton Striped Casual Shirt,3.9,99,1899,INR,Tru███m R███il,shirts,188001
586,17320764,Bruun & Stengade,Men White Slim Fit Floral Printed Cotton Casual Shirt,0.0,0,6499,INR,ICO███ FA███ON █████████ PV██████,shirts,0
587,17363588,JAINISH,Men Navy Blue & White Printed Formal Shirt,3.8,4,1499,INR,IND███ NE███E P█████████MIT███,shirts,5996
588,17307612,Louis Philippe Jeans,Men Blue Slim Fit Checked Casual Cotton Shirt,4.3,23,2199,INR,Ret███Net███,shirts,50577
589,17345842,JC Collection,Women Blue Abstract Printed Casual Shirt,4.1,12,3499,INR,Sup███om ███,shirts,41988
590,17322090,JAINISH,Men Grey Classic Pure Cotton Formal Shirt,3.3,18,1399,INR,IND███ NE███E P█████████MIT███,shirts,25182
591,17354282,JAINISH,Men Navy Blue Classic Formal Shirt,4.0,23,999,INR,IND███ NE███E P█████████MIT███,shirts,22977
592,17278954,KETCH,Men Grey Solid Slim Fit Cotton Casual Shirt,4.0,79,1249,INR,Sup███om ███,shirts,98671
593,17289046,Roadster,The  Lifestyle Co. Women Pure Cotton Puff Sleeves Casual Shirt,3.7,23,1699,INR,STR███LIN███PPA█████████ATE█████████,shirts,39077
594,17327438,Dream of Glory Inc,Men Pack Of 2 Black & White Casual Shirt,2.8,6,4398,INR,OPE███CLO███NG █████████,shirts,26388
595,17300314,John Pride,Plus Size Olive Green Casual Cotton Shirt,3.8,11,1899,INR,Blo███Exi███riv█████████ed,shirts,20889
596,17307656,SIMON CARTER LONDON,Men White Slim Fit Floral Printed Casual Shirt,4.6,5,2799,INR,Wes███ry ███din█████████d_M██████,shirts,13995
597,17313630,JAINISH,Men Blue Classic Formal Shirt,4.1,68,1999,INR,IND███ NE███E P█████████MIT███,shirts,135932
598,17342230,Pepe Jeans,Boys White Printed Casual Shirt,4.3,6,1599,INR,Vis███ St███,shirts,9594
599,17331296,Fabindia,Men Blue Stripes Striped Cotton Casual Shirt,4.4,5,1699,INR,FAB███IA ███ITE███,shirts,8495
600,17345374,Pepe Jeans,Men Blue Printed Cotton Casual Shirt,4.0,34,2499,INR,Vis███ St███,shirts,84966
601,17355884,Mast & Harbour,Men Green & Navy Blue Checked Pure Cotton Casual Shirt,4.1,167,1999,INR,PRE███R A███REL███,shirts,333833
602,17322122,JAINISH,Men Blue & White Classic Printed Formal Shirt,4.0,2,1599,INR,IND███ NE███E P█████████MIT███,shirts,3198
603,17293106,DressBerry,Women Pink & White Slim Fit Floral Printed Casual Shirt,4.2,622,1599,INR,Pat███a H███e,shirts,994578
604,17342236,Pepe Jeans,Boys Yellow & Blue Cotton Checked Casual Shirt,4.4,16,1599,INR,Vis███ St███,shirts,25584
605,17322136,JAINISH,Men Blue Classic Pure Cotton Formal Shirt,4.0,5,1399,INR,IND███ NE███E P█████████MIT███,shirts,6995
606,17375000,ColorPlus,Men Red Printed Casual Shirt,4.5,15,2399,INR,Ray███d L███ted███,shirts,35985
607,17355886,Mast & Harbour,Men Regular Fit Tartan Checks Casual Shirt,3.8,31,1999,INR,Tru███m R███il,shirts,61969
608,18045128,Gini and Jony,Boys Blue Classic Floral Printed Casual Shirt,3.5,6,1149,INR,Gin███ Jo███Ltd███,shirts,6894
609,17289100,Roadster,The  Life Co. Spread Collar Pure Cotton Casual Shirt,4.3,7,1899,INR,STR███LIN███PPA█████████ATE█████████,shirts,13293
610,17313676,JAINISH,Men Burgundy Classic Smart Slim Fit Formal Shirt,4.0,11,1499,INR,IND███ NE███E P█████████MIT███,shirts,16489
611,17302022,Pantaloons Junior,Boys Blue Solid Cotton Casual Shirt,4.4,77,799,INR,Wes███ry ███din█████████d_P████████████,shirts,61523
612,17313952,KETCH,Men Navy Blue & Red Slim Fit Checked Casual Shirt,3.9,101,999,INR,Sup███om ███,shirts,100899
613,17352294,Mast & Harbour,Men Black Solid Slim Fit Cotton Linen Casual Shirt,4.0,195,2099,INR,Tru███m R███il,shirts,409305
614,22326558,Dennis Lingo,Spread Collar Slim Fit Tartan Checked Pure Cotton Casual Shirt,3.3,26,2499,INR,Men███Bra███Tec█████████ Pr███████████████,shirts,64974
615,18960146,The Indian Garage Co,Men Dusty Pink Printed Casual Cotton Shirt,4.0,61,1749,INR,THE███DIA███ARA█████████,shirts,106689
616,18970712,Tommy Hilfiger,Boys Corduroy Casual Shirt,4.5,10,3299,INR,PVH███VIN███ASH█████████TE ███████████████,shirts,32990
617,18960126,The Indian Garage Co,Men Peach-Coloured Printed Casual Cotton Shirt,4.1,21,1749,INR,Tru███t C███erc███,shirts,36729
618,18960118,The Indian Garage Co,Men Rust Orange Floral Print Cotton Casual Shirt,3.9,12,1749,INR,Tru███t C███erc███,shirts,20988
619,18970848,Tommy Hilfiger,Boys Green & Blue Tartan Checks Pure Cotton Casual Shirt,4.6,14,2799,INR,PVH███VIN███ASH█████████TE ███████████████,shirts,39186
620,18969276,Ruhaans,Women Black Classic Casual Shirt,4.1,14,1399,INR,SHI███BOA███RAD█████████,shirts,19586
621,18946970,YOVISH,Men Charcoal Smart Slim Fit Casual Shirt,3.8,4,3499,INR,AV ███cra███,shirts,13996
622,18959846,bigbanana,Men Olive Green Classic Tartan Checks Casual Plus Size Shirt,3.5,11,2399,INR,DON███N A███REL█████████ LI██████,shirts,26389
623,13692666,M&H Our Water,Men Blue Sustainable Casual Shirt,3.7,51,1899,INR,UNDEFINED VALUES,shirts,96849
624,13692652,M&H Our Water,Men Rust Brown & Off-White Slim Fit Checked Sustainable Casual Shirt,4.2,78,2499,INR,UNDEFINED VALUES,shirts,194922
625,13768790,Nautica,Men Blue & White Slim Fit Printed Smart Casual Shirt,4.3,40,3299,INR,UNDEFINED VALUES,shirts,131960
626,13453254,DENNISON,Men Mauve Smart Slim Fit Solid Cotton Linen Casual Shirt,4.6,7,2199,INR,UNDEFINED VALUES,shirts,15393
627,18450788,Nautica,Men Teal Blue And White Slim Fit Micro Checked Pure Cotton Casual Shirt,4.3,118,4299,INR,UNDEFINED VALUES,shirts,507282
628,18690268,Dennis Lingo,Men Slim Fit Tropical Casual Shirt,4.6,5,1999,INR,UNDEFINED VALUES,shirts,9995
629,13770578,Nautica,Men Blue & Grey Checked Classic Fit Casual Shirt,4.4,53,2799,INR,UNDEFINED VALUES,shirts,148347
630,13675502,Flying Machine,Men Teal Blue & Yellow Regular Fit Checked Casual Shirt,4.1,108,1799,INR,UNDEFINED VALUES,shirts,194292
631,18734674,Flying Machine,Men Solid Cotton Linen Casual Shirt,3.9,18,999,INR,UNDEFINED VALUES,shirts,17982
632,13775106,RARE RABBIT,Men Black Regular Fit Solid Casual Shirt,4.4,63,3299,INR,UNDEFINED VALUES,shirts,207837
633,13470886,Roadster,The  Lifestyle Co Greenturn Women Teal Blue Solid Longline ECOVERO Sustainable Shirt,4.1,203,1399,INR,UNDEFINED VALUES,shirts,283997
634,13722850,Roadster,X Discovery Adventures Women Olive Green Opaque Casual Shirt,4.4,39,1999,INR,Tru███t C███erc███,shirts,77961
635,13675482,Flying Machine,Men Green & Black Regular Fit Checked Casual Shirt,3.8,44,1799,INR,UNDEFINED VALUES,shirts,79156
636,18443082,Marks & Spencer,Women Blue & White Pure Cotton Striped Longline Shirt,4.3,19,1999,INR,Ret███Net███,shirts,37981
637,20042586,Flying Machine,Men Off White Standard Slim Fit Printed Pure Cotton Casual Shirt,4.4,140,1799,INR,UNDEFINED VALUES,shirts,251860
638,20308616,Arrow,Men Maroon Original Slim Fit Pure Cotton Casual Shirt,4.0,64,2499,INR,UNDEFINED VALUES,shirts,159936
639,20009218,Peter England,Men Off White Slim Fit Striped Formal Shirt,3.9,28,2299,INR,UNDEFINED VALUES,shirts,64372
640,20308496,Arrow,Men Black Original Slim Fit Pinstripes Opaque Pure Cotton Formal Shirt,4.3,70,2499,INR,UNDEFINED VALUES,shirts,174930
641,20042696,Flying Machine,Men White Standard Slim Fit Solid Casual Shirt,3.9,102,1999,INR,UNDEFINED VALUES,shirts,203898
642,20308670,Arrow,Men Self-Checked Original Slim Fit Formal Shirt,4.7,64,2399,INR,ARV███ LI███TYL█████████LIM██████,shirts,153536
643,19999300,Dennis Lingo,Men Navy Blue Slim Fit Tartan Checked Casual Shirt,4.4,16,2499,INR,UNDEFINED VALUES,shirts,39984
644,19822716,Oxolloxo,Men Beige Classic Animal Semi Sheer Printed Casual Shirt,2.8,6,1849,INR,UNDEFINED VALUES,shirts,11094
645,20308620,Arrow,Men Blue Original Slim Fit Grid Tattersall Checks Opaque Pure Cotton Formal Shirt,4.0,59,2499,INR,UNDEFINED VALUES,shirts,147441
646,18960194,The Indian Garage Co,Men White Printed Casual Cotton Shirt,3.9,73,1749,INR,THE███DIA███ARA█████████,shirts,127677
647,19276504,Turtle,Men Beige Printed Cotton Slim Fit Casual Shirt,4.7,7,1399,INR,Tur███ Li███ed,shirts,9793
648,19299798,Louis Philippe,Men Navy Blue Solid Slim Fit Formal Shirt,4.4,32,2799,INR,Ret███Net███,shirts,89568
649,18903374,Levis,Women Blue Pure Cotton Casual Shirt,4.6,168,2599,INR,Vis███ St███,shirts,436632
650,18947596,KASSUALLY,Women Green Slim Fit Denim Outdoor Denim Shorts,4.7,9,1799,INR,Khu███r A███arl███,shorts,16191
651,18946864,Cub McPaws,Girls Yellow Printed Shorts,4.5,20,1499,INR,Poc███uch███Kid█████████,shorts,29980
652,18921438,Gini and Jony,Boys Black Denim Outdoor Shorts,4.6,28,1599,INR,Ret███Net███,shorts,44772
653,13624708,Nike,Men Black Solid Standard Fit CHALLENGER DRI FIT Running Sports Shorts,4.4,376,1795,INR,UNDEFINED VALUES,shorts,674920
654,18645102,DChica,Girls Black Skinny Fit High-Rise Cycling Shorts,4.3,16,599,INR,UNDEFINED VALUES,shorts,9584
655,13695234,HRX by Hrithik Roshan,"HRX By Hrithik Roshan Women Medieval Blue,Wild Lime,Wet Weather Colourblock Regular Fit Bio-Wash Lifestyle Shorts",4.4,150,1499,INR,Omn███ch ███ail███,shorts,224850
656,13610026,HRX by Hrithik Roshan,HRX By Hrithik Roshan Men Black Forest & Golden Poppy Colourblock Regular Fit Rapid-Dry Antimicrobial Running Shorts,4.2,84,1899,INR,Omn███ch ███ail███,shorts,159516
657,16051700,Miaz Lifestyle,Women White Set Of 2 Biker Shorts,0.0,0,1999,INR,Mia███ife███le,shorts,0
658,14561272,ASICS,Court M 7In   Men Black Solid Mid-Rise Tennis Shorts,5.0,5,2299,INR,Spo███ IQ███,shorts,11495
659,16051704,Miaz Lifestyle,Women Pack Of 2 Beige & White Sports Shorts,0.0,0,1999,INR,Mia███ife███le,shorts,0
660,14494548,CUTECUMBER,Girls Pack Of 2 Printed Mid-Rise Regular Shorts,4.3,11,650,INR,CUT███MBE███ESI█████████TD,shorts,7150
661,14496210,CUTECUMBER,Girls Pack of 2 Floral Printed Mid-Rise Regular Shorts,4.6,46,650,INR,CUT███MBE███ESI█████████TD,shorts,29900
662,16043840,BRINNS,Women Dark Grey Solid Mid Rise Regular Shorts,0.0,0,1699,INR,BRI███ RE███L L███,shorts,0
663,18942852,FITINC,Women Blue Skinny Fit High-Rise Training or Gym Sports Shorts with Antimicrobial Technology,4.4,14,999,INR,Fit███ Ap███els█████████Lim██████,shorts,13986
664,18650484,CLUB A9,Women Pink Floral Printed Shorts,4.5,14,699,INR,ADI███ AP███ELS███,shorts,9786
665,19024468,Blackberrys,Men Pure Cotton Printed Slim Fit Shorts,4.1,9,1695,INR,Moh███Clo███ng █████████Ltd███,shorts,15255
666,17333612,UNDER ARMOUR,Women Mustard Yellow Play Up 3.0 Colourblocked Shorts,3.6,10,2499,INR,Sup███om ███,shorts,24990
667,17332648,Tommy Hilfiger,Women Red & Navy Blue Printed Chino Shorts,4.7,9,2999,INR,Fla███ech███tai███,shorts,26991
668,15177608,HRX by Hrithik Roshan,Boys Green Shorts,4.5,61,1399,INR,Omn███ch ███ail███,shorts,85339
669,18947600,KASSUALLY,Women White Printed Slim Fit High-Rise Denim Outdoor Hot Pants Shorts,4.7,38,1899,INR,Khu███r A███arl█████████,shorts,72162
670,18658050,Allen Solly,Men Brown Printed Slim Fit Shorts,4.6,13,1799,INR,Wes███ry ███din█████████d_M██████,shorts,23387
671,17341550,TIED RIBBONS,Multi Coloured Human Face Statue Figurine Showpiece,0.0,0,2499,INR,TIE███IBB███,showpieces,0
672,13572038,Shae by SASSAFRAS,Women Green & Red Pure Cotton Printed Maxi Tiered Skirt,4.3,51,1999,INR,ARD███ Re███l C███,skirts,101949
673,17367638,Berrylush,Navy Blue Self-Design Bling it On Skirt,4.3,16,1199,INR,AJN███S T███ SO█████████RIV████████████,skirts,19184
674,17299116,Clora Creation,Black & Gold-Toned Ethnic Motifs Print Rayon Ethnic Flared Maxi Skirt,0.0,0,1599,INR,Clo███Cre███on,skirts,0
675,17306258,Purple Feather,Women Solid Midi Pencil Skirt,4.2,81,1499,INR,RD ███ERP███ES,skirts,121419
676,17332132,Mayra,Women Pink Solid Accordion Pleated Flared Maxi Skirt,3.8,13,1895,INR,May███Fas███n I██████,skirts,24635
677,17367634,Berrylush,Black Animal Printed Wrap it Up Skirt,4.3,43,1399,INR,Sup███om ███,skirts,60157
678,17745816,Lancer,Men Navy Blue Textile Running Non-Marking Shoes,4.0,6,1999,INR,UNDEFINED VALUES,sports-shoes,11994
679,17631178,Slazenger,Men White Woven Design Walking Shoes,3.7,127,3599,INR,Tru███m R███il,sports-shoes,457073
680,13686682,Campus,Women White Mesh Walking Shoes,4.1,452,799,INR,CAM███ AC███EWE█████████D,sports-shoes,361148
681,14480064,AfroJack,Men Black Textile Long Distance Running Non-Marking Shoes,3.1,46,3995,INR,WIN███INT███ATI██████,sports-shoes,183770
682,10667394,Campus,Men Navy Blue Mesh Madrid Running Shoes,4.1,35,1499,INR,CAM███ AC███EWE█████████D,sports-shoes,52465
683,20071104,ADIDAS,Men Striped Amalgo M Running Shoes,4.5,149,4299,INR,Fla███tar███mme██████,sports-shoes,640551
684,20072084,ADIDAS,Women Woven Design Runfalcon 3.0 Running Shoes,4.1,22,5999,INR,Fla███tar███mme██████,sports-shoes,131978
685,20071622,ADIDAS,Men Woven Design Znchill Running Shoes,3.2,21,11999,INR,Fla███tar███mme██████,sports-shoes,251979
686,20071558,ADIDAS,Men Striped Pep Run M Running Shoes,4.1,231,3599,INR,Fla███tar███mme██████,sports-shoes,831369
687,20071402,ADIDAS,Men Rokr Trail Trekking Shoes,4.5,149,4599,INR,Fla███tar███mme██████,sports-shoes,685251
688,20070948,ADIDAS,Men Hitrail Mid WPN Trekking Shoes,4.1,52,5999,INR,Fla███tar███mme██████,sports-shoes,311948
689,20070966,ADIDAS,Men Colourblocked Hikelacer Trekking Shoes,4.2,36,4799,INR,Fla███tar███mme██████,sports-shoes,172764
690,20075460,UCLA,Men Olive Green Mesh Walking Non-Marking Shoes,3.7,3,4199,INR,GUR███PA ███EST█████████NY,sports-shoes,12597
691,20071236,ADIDAS,Unisex Printed Predator Accuracy.4 Football Shoes,4.3,57,5299,INR,Fla███tar███mme██████,sports-shoes,302043
692,22054912,UNDER ARMOUR,Men Woven Design HOVR Infinite 4 Running Shoes,3.9,18,13499,INR,Sup███om ███,sports-shoes,242982
693,14208408,TRASE,Boys Navy Blue & White Sand-I Running Shoes,4.2,20,999,INR,UNDEFINED VALUES,sports-shoes,19980
694,11441718,Duke,Men Black & Red Woven Design Running Shoes,4.2,50,2695,INR,UNDEFINED VALUES,sports-shoes,134750
695,19324484,ELEVAR,Men ARC RACER All Purpose Sports Shoes,3.7,6,6490,INR,UNDEFINED VALUES,sports-shoes,38940
696,11627996,Yuuki,Men Black Mesh Running Shoes,4.2,56,2999,INR,UNDEFINED VALUES,sports-shoes,167944
697,11963938,FAUSTO,Men Grey Mesh Walking Shoes,3.9,8,899,INR,UNDEFINED VALUES,sports-shoes,7192
698,19334944,ELEVAR,Men Black FLYBOLT Running Sports Shoes,3.2,11,5490,INR,UNDEFINED VALUES,sports-shoes,60390
699,11986876,FAUSTO,Men Blue Mesh Walking Shoes,4.3,9,899,INR,UNDEFINED VALUES,sports-shoes,8091
700,19334760,ELEVAR,Women Grey HYPERFLO Training & Gym Sports Shoes,3.0,4,5490,INR,UNDEFINED VALUES,sports-shoes,21960
701,19334942,ELEVAR,Men Grey FLYBOLT Running Sports Shoes,4.3,6,5490,INR,UNDEFINED VALUES,sports-shoes,32940
702,13484354,Puma,Women Black Eternity Nitro Running Shoes,4.3,19,12999,INR,Pum███por███Ind█████████td.█████████,sports-shoes,246981
703,11960808,Campus,Men Navy Blue Running Shoes,4.2,76,1499,INR,CAM███ AC███EWE█████████D,sports-shoes,113924
704,19102564,Puma,Men Fluorescent Green Velocity Nitro 2 Running Shoes,4.3,58,11999,INR,Omn███ch ███ail███,sports-shoes,695942
705,11400234,Yuuki,Men Charcoal Grey Mesh Walking Shoes,3.9,38,2499,INR,UNDEFINED VALUES,sports-shoes,94962
706,14323336,TRASE,Women Pink & Yellow Mesh Running Shoes,3.9,23,1299,INR,UNDEFINED VALUES,sports-shoes,29877
707,19402102,U.S. Polo Assn.,Men Off White CRESK Walking Shoes,4.0,124,4999,INR,UNDEFINED VALUES,sports-shoes,619876
708,14208394,TRASE,Boys Black & White Relax-I Running Shoes,4.5,13,999,INR,UNDEFINED VALUES,sports-shoes,12987
709,16880520,PUMA Hoops,Men Red Triple Mid Basketball Shoes,4.1,24,8999,INR,Sup███om ███,sports-shoes,215976
710,18356356,Nautica,Men Colourblocked & Woven Design Running Shoes,4.4,109,5499,INR,Tru███t C███erc███,sports-shoes,599391
711,18906230,Skechers,Women Black GO WALK STRETCH FIT-SPECIAL D Shoes,4.5,127,7499,INR,Sup███om ███,sports-shoes,952373
712,18373464,ADIDAS,Men Black Woven Design Hailcon Running Shoes,4.1,113,3599,INR,Fla███tar███mme██████,sports-shoes,406687
713,16824638,Puma,Women Purple Electrify Nitro Turn Running Shoes,4.3,14,9999,INR,Pum███por███Ind█████████td.█████████,sports-shoes,139986
714,18374802,ADIDAS,Women Black Woven Design SL20 X Marimekko Running Shoes,4.5,21,12999,INR,Fla███tar███mme██████,sports-shoes,272979
715,16824670,Puma,Women Black Run XX Nitro Running Shoes,4.1,31,9999,INR,Omn███ch ███ail███,sports-shoes,309969
716,18374200,ADIDAS,Men Black & White Woven Design Ultraboost 5.0 DNA Running Shoes,3.9,15,16999,INR,Fla███tar███mme██████,sports-shoes,254985
717,18374286,ADIDAS,Men White & Maroon Mickey Mouse Print Grand Court Tennis Shoes,4.2,22,5999,INR,Fla███tar███mme██████,sports-shoes,131978
718,18382842,WROGN ACTIVE,Men Grey & Orange Woven Design Walking Shoes,3.7,142,3599,INR,Sup███om ███,sports-shoes,511058
719,18373646,ADIDAS,Men Black Woven Design Immute Running Shoes,4.3,319,3799,INR,Fla███tar███mme██████,sports-shoes,1211881
720,18373380,ADIDAS,Men Grey Woven Design Adi Dash Running Shoes,4.2,73,4799,INR,Fla███tar███mme██████,sports-shoes,350327
721,16864474,Puma,Men Orange & White Spike 22.2 Cricket Shoes,5.0,3,6999,INR,Pum███por███Ind█████████td.█████████,sports-shoes,20997
722,18374978,ADIDAS,Women White Solid Courtpoint Tennis Shoes,4.4,94,4999,INR,Fla███tar███mme██████,sports-shoes,469906
723,18906226,Skechers,Women Black GO WALK 4-ARRAY Shoes,4.4,93,6499,INR,Sup███om ███,sports-shoes,604407
724,18374614,ADIDAS,Women Navy Blue & Orange Ultraboost 22 X Marimekko Running Shoes,4.3,11,18999,INR,Fla███tar███mme██████,sports-shoes,208989
725,16305908,Campus,Unisex Kids Navy Blue Mesh Running Shoes,4.3,23,1399,INR,CAM███ AC███EWE█████████D,sports-shoes,32177
726,16279696,Forever Glam by Pantaloons,Women Yellow Textile Running Non-Marking Shoes,4.3,6,1699,INR,Wes███ry ███din█████████d_P████████████,sports-shoes,10194
727,13072098,Puma,Unisex Grey Orange Flash Running Shoes,4.7,7,4499,INR,Omn███ch ███ail███,sports-shoes,31493
728,19298764,Campus,Unisex Kids Yellow Mesh Running Shoes,4.6,71,1299,INR,Ret███Net███,sports-shoes,92229
729,17609480,IDEE,Women Purple Lens & Silver-Toned Square Sunglasses with UV Protected Lens IDS2783C3SG,2.2,5,3480,INR,UNDEFINED VALUES,sunglasses,17400
730,18430170,Roadster,The  Lifestyle Co. Women Geometric Self Design Pullover,4.3,64,1499,INR,UNDEFINED VALUES,sweaters,95936
731,10349091,Monte Carlo,Men Mustard Yellow & Off-White Self Design Sweater,4.6,9,2840,INR,Fla███ech███tai███,sweaters,25560
732,20033282,RVK,Women Navy Blue Ribbed Pullover,3.7,3,999,INR,REN███REA███N,sweaters,2997
733,10135715,Mast & Harbour,Women Red Solid Pullover Sweater,4.0,213,1599,INR,Tru███m R███il,sweaters,340587
734,21296678,Marks & Spencer,Women Acrylic Printed Pullover,4.6,22,3999,INR,Ret███Net███,sweaters,87978
735,20721298,Juniors by Lifestyle,Girls Peach With Embellished Detail Sweater,4.7,9,599,INR,UNDEFINED VALUES,sweaters,5391
736,19432310,Marks & Spencer,Men Teal Blue Solid Pullover,4.2,14,3999,INR,UNDEFINED VALUES,sweaters,55986
737,11843058,MANGO,Women Mustard Yellow Self Design Pullover Sweater,4.3,9,2590,INR,UNDEFINED VALUES,sweaters,23310
738,14279418,Harvard,Women White & Navy Blue Striped Pullover,3.9,48,1799,INR,UNDEFINED VALUES,sweaters,86352
739,14335774,INVICTUS,Men Black Solid Pullover,3.6,205,1699,INR,UNDEFINED VALUES,sweaters,348295
740,20712132,Trendyol,Women Purple Acrylic Pullover Sweater,4.4,5,3599,INR,UNDEFINED VALUES,sweaters,17995
741,11990920,Roadster,Women Pink Self Design Turtle Neck Pullover Sweater,4.3,179,1699,INR,UNDEFINED VALUES,sweaters,304121
742,19055422,Monte Carlo,Women Black Cardigan,4.2,18,2080,INR,UNDEFINED VALUES,sweaters,37440
743,14280312,Harvard,Men Burgundy Solid Pullover Sweater,3.9,175,1999,INR,UNDEFINED VALUES,sweaters,349825
744,19432716,Marks & Spencer,Men Navy Blue & Brown Pure Cotton Geometric Self Design Pullover,3.9,9,2999,INR,UNDEFINED VALUES,sweaters,26991
745,14335776,INVICTUS,Men Olive Green Cable Knit Pullover,4.0,345,2199,INR,UNDEFINED VALUES,sweaters,758655
746,11990978,Roadster,Women Red & Grey Melange Abstract Self Design Pullover Sweater,4.4,302,1999,INR,UNDEFINED VALUES,sweaters,603698
747,11972948,Mast & Harbour,Men Navy Blue & Grey Melange Colourblocked Pullover,4.1,213,1599,INR,UNDEFINED VALUES,sweaters,340587
748,11990952,Roadster,Women Red Ribbed Pullover Sweater,4.3,449,1699,INR,UNDEFINED VALUES,sweaters,762851
749,14280306,Harvard,Men Olive Green & Blue Striped Pullover Sweater,3.7,72,2399,INR,UNDEFINED VALUES,sweaters,172728
750,14280286,Harvard,Men Grey Melange Acrylic Chevron Pattern Pullover,3.3,54,1999,INR,UNDEFINED VALUES,sweaters,107946
751,14279412,Harvard,Women Grey Extended Sleeve Pullover,4.2,47,1899,INR,UNDEFINED VALUES,sweaters,89253
752,18241626,Roadster,The  Lifestyle Co. Women Maroon & Black Ribbed Acrylic Sweater,4.5,25,1699,INR,Tru███t C███erc███,sweaters,42475
753,18241400,Roadster,Women Black & White Geometric Pullover Sweater,3.8,57,2699,INR,Tru███t C███erc███,sweaters,153843
754,18241644,Roadster,The  Lifestyle Co. Women Pink Acrylic Pullover,4.3,55,1999,INR,Tru███t C███erc███,sweaters,109945
755,18240570,all about you,Women Navy Blue & Red Checked Pullover,4.3,53,2499,INR,Vis███ St███,sweaters,132447
756,18240582,all about you,Women Maroon Cable Knit Pullover,4.4,39,2499,INR,Vis███ St███,sweaters,97461
757,18337610,Roadster,Men Navy Blue Self-Striped Cardigan,4.3,32,2299,INR,Tru███t C███erc███,sweaters,73568
758,18240902,Mr Bowerbird,Men Solid Pullover,4.0,31,3299,INR,Tru███t C███erc███,sweaters,102269
759,18260060,Mast & Harbour,Men Navy Blue Self Design Front-Open Sweater,3.7,48,2099,INR,Tru███m R███il,sweaters,100752
760,18241294,Roadster,Women Lavender & Off White Striped Pullover,4.3,90,1699,INR,Tru███t C███erc███,sweaters,152910
761,18180102,INVICTUS,Men Navy Blue & White Striped Acrylic Pullover,4.0,45,1698,INR,Fla███tar███mme██████,sweaters,76410
762,18241298,Roadster,The  Lifestyle Co. Women Lavender Self-Design Acrylic Sweater,4.3,59,1999,INR,Tru███t C███erc███,sweaters,117941
763,18260104,Mast & Harbour,Men Black Solid Cardigan,4.5,62,2399,INR,Tru███m R███il,sweaters,148738
764,17154952,V Dot,Men Grey Solid Sweatshirt,0.0,0,1999,INR,Wes███ry ███din█████████d_M██████,sweatshirts,0
765,18820948,Tommy Hilfiger,Men White Printed Organic Cotton Sweatshirt,4.3,24,5599,INR,UNDEFINED VALUES,sweatshirts,134376
766,18929536,Mast & Harbour,Men Printed Hooded Sweatshirt,3.6,95,1999,INR,UNDEFINED VALUES,sweatshirts,189905
767,17156676,Thomas Scott,Men Green  Sustainable Sweatshirt,3.6,20,4799,INR,UNDEFINED VALUES,sweatshirts,95980
768,18825046,Tommy Hilfiger,Men Red Printed Hooded Organic Cotton Sweatshirt,4.2,29,4599,INR,UNDEFINED VALUES,sweatshirts,133371
769,17157846,Thomas Scott,Men Blue  Sustainable Sweatshirt,3.5,10,3999,INR,UNDEFINED VALUES,sweatshirts,39990
770,18825174,Tommy Hilfiger,Men Off White Applique Sweatshirt,3.2,20,5599,INR,PVH███VIN███ASH█████████TE ███████████████,sweatshirts,111980
771,18929548,Mast & Harbour,Men Mint GreenGraphic Printed Sweatshirt,4.4,79,1599,INR,UNDEFINED VALUES,sweatshirts,126321
772,9867517,ether,Men Green Solid Hooded Sweatshirt,4.1,416,1299,INR,UNDEFINED VALUES,sweatshirts,540384
773,6510138,Roadster,Men Black Solid Hooded Sweatshirt,4.3,959,1999,INR,UNDEFINED VALUES,sweatshirts,1917041
774,18071360,ether,Men Olive Green Solid Hooded Sweatshirt,4.2,84,1399,INR,UNDEFINED VALUES,sweatshirts,117516
775,18825178,Tommy Hilfiger,Men White Brand Logo Printed Hooded Pure Cotton Sweatshirt,4.3,37,4999,INR,UNDEFINED VALUES,sweatshirts,184963
776,18830500,White Snow,Girls Beige Heart Printed Hooded Sweatshirt,4.2,10,1599,INR,UNDEFINED VALUES,sweatshirts,15990
777,9656079,Sztori,Plus Size Men Olive Green  Black Striped Hooded Sweatshirt,4.2,294,2499,INR,UNDEFINED VALUES,sweatshirts,734706
778,20389784,SPYKAR,Men Pink Printed Full Sleeve Hooded Sweatshirt,4.6,9,2999,INR,UNDEFINED VALUES,sweatshirts,26991
779,18820780,Tommy Hilfiger,Men Black Brand Logo Embroidered Round Neck Solid Sweatshirt,4.0,35,4999,INR,UNDEFINED VALUES,sweatshirts,174965
780,18820580,Tommy Hilfiger,Men Navy Blue Solid Hooded Sweatshirt,4.2,33,5599,INR,UNDEFINED VALUES,sweatshirts,184767
781,20389690,max,Women Black Printed Sweatshirt,4.0,8,699,INR,UNDEFINED VALUES,sweatshirts,5592
782,10388101,Allen Solly Woman,Women Black Solid Sweatshirt,4.5,4,1799,INR,Wes███ry ███din█████████d_M██████,sweatshirts,7196
783,18723286,Allen Solly Junior,Boys Yellow Spiderman Printed Pure Cotton Sweatshirt,3.7,7,1699,INR,Wes███ry ███din█████████d_M██████,sweatshirts,11893
784,17121312,Marks & Spencer,Women Black Solid Bikini Top T527897BBLACK,4.5,30,2499,INR,Ret███Net███,swim-tops,74970
